id,title_romaji,description,description_source
174718,Taigu Xing Shen Jue,"Chen Xing is the young master of the Chen family in Dongyang City. Both his parents died. He could have succeeded him as the head of the family when he came of age, but was plotted and plotted by the ambitious acting head of the family, Chen Sheng, to occupy the magpie nest. 

Who would have thought that Chen Xing would survive the catastrophe, accidentally obtain the long-lost supreme skill ""The Ancient Star God Art"", and learn some of the moves, come back strong, expose Chen Sheng's ugly face, and imprison him. The matter was put aside for the time being. Chen Xing took precautions and carefully studied the ""Ancient Star God Technique"" to collect the star beasts needed for the technique and grow rapidly. 

During this period, Chen Xing rescued Mu Qinglan, the daughter of the palace lord of Xuanyang Palace, because of a star beast, and on her advice, she went through all kinds of hardships to enter Xuanyang Palace. However, as soon as he started, Chen Xing had constant disputes with Jian Feikong, the son of the deputy sect leader.

(Source: Youku, translated)",jikan_mal
174912,Dokonjou Gaeru Yanen,,not_found
174913,Kagaku×Bouken Survival!,Second season of Kagaku x Bouken Survival!.,jikan_mal
174916,Haramaseya THE ANIMATION,"Haramaseya revolves around Terada Akito, a man with ""super sperm"" capable of impregnating any woman. Akito is hired by a sperm bank to impregnate its clients, with the first being Kurumi Iijima, a woman unable to conceive due to her husband's azoospermia.",jikan_mal
175033,Ima wa Shourai ni Hairimasu ka.,"In his second year at university, a young boy, Hayato, thinks about his future.

(Source: YouTube)",jikan_mal
175034,Dubu Wangu 2nd Season,,not_found
175052,Aishang Ta de Liyou Extra,Extra episode of Aishang Ta de Liyou.,jikan_mal
175248,Shuumatsu Hospital,"Akao Misuzu is a nurse newly transferred from another hospital. Everything seems normal, except that people die unusually often during her shifts: she offers sexual services to dying people and leads one or two gentlemen to their graves more quickly. The other nurses are on her trail... Will she be able to keep her secret?",jikan_mal
175473,Duel Masters LOST:  Tsuioku no Suishou,"One day, mysterious incidents occur frequently in Shinjuku City, Tokyo, where people's have suddenly disappeared. Half a year ago, Win Kirifuda, who woke up in this town, had lost all his memories. In his high school and part-time job he started attending on a whim, he couldn't fit in with those around him. He spent his days feeling frustrated, hanging out in the park at night with classmates such as Niika. Such daily life transforms with the appearance of Crysta, a mysterious transfer student who claims to ""know everything about Win."" She says that they are engaged, but a dubious presence lurks behind her. What is the truth behind the frequent mysterious incidents? What is Crystas's sudden goal? And what about Win's hidden past? A new story begins to recover the lost memories.

(Source: Duel Masters Wiki)",jikan_mal
176328,Sefure no Senpai THE ANIMATION,,not_found
176395,Yarakashi,,not_found
176396,Gobaku: Moe Mama Tsurezure,"Haruka Miyama sees Hiro, her best friend's son, as a member of her family. However, things become complicated when Hiro confesses his love and seduces Haruka while the latter's husband is on a business trip. Knowing that what they are doing is wrong, Haruka tries as best she can to reject him without hurting him, but she ends up giving in.",jikan_mal
176489,Natsu ga Owaru made: Natsu no Owari The Animation,,not_found
176634,Duel Masters Special Movie: DO-KA,,not_found
177148,Ikimono-san: Hitsuji no Kai,"A new series of anime shorts based on Atsushi Wada's original short film and game My Exercise.

(Source: ANN)",jikan_mal
177177,Arknights: 2024 Tebie Jinian Donghua,Promotional video for the 2024 Arknights Ambience Synesthesia concert.,jikan_mal
177376,Tsuma Netori Rei: Boku no Ayamachi Kanojo no Sentaku,"Takafumi is preparing breakfast. His wife Makoto, who was eating, checks the time and hurries off to work. She seems to be busy helping her senior teacher, Yasuno, recently.

That afternoon, Takafumi is called to the president's office. Takafumi's dream was to open his own store, but a few days ago, he found a store through Yasuno's intermediation, and the school's president, Shiraishi, even said he would invest in it. In the Chairwoman's office, he is told to go to the store this weekend and prepare for the opening.

Then, on the morning of the weekend. Takafumi says he will be away from home for a few days, and Makoto is worried about staying at the school late that day to help Yasuno-sensei. Still, Takafumi persuades her, saying, ""I'm sure Yasuno-sensei will be fine.""

That night, while Makoto was working in the staff room, she received a LINE message from Takafumi. ""This should be finished soon. The other party is also feeling good. I'll tell you more when I get back tomorrow.""

Makoto replies to the LINE message when Yasuno appears with a cup of coffee. Makoto drinks the coffee that Yasuno hands her, but collapses a little later. Yasuno looks at Makoto's body on the floor with a nasty smile...

(Source: ZIZ Entertainment)",jikan_mal
177439,Harutsugeuo to Fuuraibou,"A little covetous breeze makes a pretty melody blowing in the wind. The story of a mysterious journey of tiny creatures intertwine through the hommono wilderness.

(Source: Tecarat)",jikan_mal
177464,Granblue Fantasy: 10th Anniversary Movie,A promotional movie uploaded to the Granblue Fantasy YouTube channel to celebrate 10 years of Granblue Fantasy mobile game.,jikan_mal
177494,Yong Sheng 3,"How can the hero Fang Han use his own strength to traverse the vast fantastical world? By clinging to an unwavering refusal to accept defeat, he cracked the code of supernatural abilities and transformed his mortal body into an immortal one. Fang Han will reveal a new and prosperous world filled with immortals, demons, and mortals, along with countless innovative magic weapons. In addition, Fang Han will encounter conflicts between immortals and demons, love and hate. It will eventually lead to success.

(Source: bilibili)",jikan_mal
177798,Nyaaaanvy,,not_found
178351,Yao Shen Ji 8,Eighth season of Yao Shen Ji.,jikan_mal
179839,Feng Ling Yu Xiu 2nd Season: Tebie Pian,Special episodes of Feng Ling Yu Xiu 2nd Season.,jikan_mal
179844,Yong Sheng 4,Fourth season of Yong Sheng.,jikan_mal
180064,ICHINAN ,Music video for the song Ichinan by Penthouse.,jikan_mal
180533,Bishoku-ka no Rule,"Serious and responsible, Reyna wants to financially help her single mother. She signs up for a dating app to earn extra money on paid dates. Full of worries and worries, the girl goes on a first date, where she tries to negotiate like an adult, but quickly succumbs to the promise of good money. The man turns out to be her uncle, businessman Yuma. After the conversation, he grabs the confused niece by the hand and for some reason leads her to a public toilet.",jikan_mal
180947,Transformers 40th Shuunen Kinen Special Movie,A video uploaded to the Takara Tomy YouTube channel in order to celebrate the 40th anniversary of the franchise.,jikan_mal
181179,Sarangui Heartsping,,not_found
181833,Bai Lian Feisheng Lu 2nd Season,,not_found
182094,Onii-san... Ohitori desu ka?,"A man who finds himself alone on a beach. Luckily for him, a girl with huge breasts keeps him company. After she seduces him, they both go to a secluded place to have sex.",jikan_mal
182555,Wo De San Ti 4th Season,,not_found
182563,Wanmei Shijie Movie: Huo Zhi Huijin,"The reunion of Huo Sang plays the tragic song of sin and blood, and the stone spirit is reborn from the desperate situation when the ashes fall.

(Source: Tencent, translated)",jikan_mal
182772,Pochars,,not_found
183157,Xianwu Zhuan 3,,not_found
183158,Yishi Du Zun 2nd Season,Second season of Yishi Du Zun.,jikan_mal
184099,Agent Blue,,not_found
184288,Kazuhiho to Marie no Youkoso Kitchen.,Music video for the song Tsukasa's♪Kitchen by Tsukasa Yuzaki (Akari Kitou).,jikan_mal
185117,Luo Fanchen,"The Weaver Girl, having neglected her duty, was banished to the mortal realm and suffered the wrath of the stars, implicating the Cowherd and their child. Years later, Jin Feng, a descendant of the Weaver Girl who had been taken to the divine realm, returned to the mortal world to atone for his mother's sins and reclaim the stars. On his journey, he unexpectedly met Xiao Fan (Yu Lu), a girl longing to travel to the divine realm to find her mother. During their adventurous journey to find the stars, they inadvertently learned the truth about the Weaver Girl's crimes…

(Source: Douban, translated)",jikan_mal
