id,release_year,release_quarter,split_pre_release_effective,is_model_split,popularity,meanScore,popularity_quarter_pct,popularity_quarter_bucket,title_romaji,title_english,description,coverImage_extraLarge,coverImage_large,coverImage_medium,bannerImage,trailer_id,trailer_site,trailer_thumbnail,has_text_description,has_cover_image,has_banner_image,has_trailer
124014,2019,4.0,val,True,245.0,48,0.2653061224489796,warm_25_50,No Guns Life Mini,,Chibi shorts released online for 'No Guns Life' and its continuation 'No Guns Life 2'.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b124014-Xxr5yNmNAqGW.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b124014-Xxr5yNmNAqGW.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b124014-Xxr5yNmNAqGW.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/124014-059h2cttK425.jpg,,,,True,True,True,False
124027,2019,4.0,val,True,215.0,50,0.2397959183673469,cold_0_25,"Jikai Yokoku ""No Guns Life""",,Next episode previews presented by chibi characters for 'No Guns Life' and its continuation 'No Guns Life 2',https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b124027-mS8c380rsci6.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b124027-mS8c380rsci6.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b124027-mS8c380rsci6.png,,QQxomO53J0s,youtube,https://i.ytimg.com/vi/QQxomO53J0s/hqdefault.jpg,True,True,False,True
124138,2019,2.0,val,True,1335.0,55,0.4891304347826087,warm_25_50,"Maou-sama, Petit Retry!",,"Chibi shorts for the show 'Maou-sama, Retry!' released on Twitter.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b124138-VaSUiTXLJsjY.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b124138-VaSUiTXLJsjY.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b124138-VaSUiTXLJsjY.png,,,,,True,True,False,False
124337,2019,1.0,val,True,3740.0,68,0.6263157894736842,hot_50_75,Mahoutsukai no Yome: Gakuin-hen ,,"A short ONA released on the MAGGardeninfo YouTube channel to promote the manga's 11th Volume. Immediately follows the events of the TV show, previewing material from the manga's as-of-yet unadapted 10th Volume with new original animation and voice acting.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124337-fRm5YpIp9qqg.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124337-fRm5YpIp9qqg.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124337-fRm5YpIp9qqg.jpg,,Id72FaGlBAw,youtube,https://i.ytimg.com/vi/Id72FaGlBAw/hqdefault.jpg,True,True,False,True
124344,2019,4.0,val,True,222.0,49,0.2525510204081632,warm_25_50,Xian Jian Qi Xia Zhuan: Huan Li Jing,,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124344-9V3YgOdv6pF0.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124344-9V3YgOdv6pF0.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124344-9V3YgOdv6pF0.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/banner/124344-o7QRGRl1RpEu.jpg,TnvDpZdfbJ4,youtube,https://i.ytimg.com/vi/TnvDpZdfbJ4/hqdefault.jpg,False,True,True,True
124430,2019,4.0,val,True,191.0,51,0.2244897959183673,cold_0_25,HUMAN LOST (Music),HUMAN LOST (Music),"Music video for the song <i>HUMAN LOST</i> by m-flo featuring J. Balvin.<br></br>

<i>Note: This music video served as an announcement for the then upcoming collaboration between m-flo and J. Balvin in the movie HUMAN LOST, where it originally screened as an ending theme song.</i>",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124430-M6LYc5nRUCBv.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124430-M6LYc5nRUCBv.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124430-M6LYc5nRUCBv.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/124430-dE3NKQCSJdJo.jpg,UUqpLRiGCII,youtube,https://i.ytimg.com/vi/UUqpLRiGCII/hqdefault.jpg,True,True,True,True
124466,2019,2.0,val,True,143.0,61,0.1766304347826087,cold_0_25,Starlight Kiseki,,Music video directed by Sae Okamoto for the song <i>Starlight Kiseki</i> by Amatsuki.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124466-WJQEMwXmC0el.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124466-WJQEMwXmC0el.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124466-WJQEMwXmC0el.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/124466-SrQxZkv1vCLI.jpg,Jk0dsAL6Cc4,youtube,https://i.ytimg.com/vi/Jk0dsAL6Cc4/hqdefault.jpg,True,True,True,True
124662,2019,4.0,val,True,513.0,71,0.3571428571428571,warm_25_50,Kirameki Inokori Daisensou,,Music video directed by Gagame and Yarita for ShinRa-Bansho's first original crowdfunded song <i>Kirameki Inokori Daisensou</i>.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124662-1gKdaHKvX6hb.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124662-1gKdaHKvX6hb.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124662-1gKdaHKvX6hb.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/124662-7oraGq2P4jUv.jpg,pMXRWurZenY,youtube,https://i.ytimg.com/vi/pMXRWurZenY/hqdefault.jpg,True,True,True,True
124756,2019,1.0,val,True,8291.0,73,0.7526315789473684,top_75_100,Golden Kamuy 2nd Season OVA,,"OVAs bundled with the 17th, 19th, and 23rd tankoubon volumes of the <i>Golden Kamuy</i> manga.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124756-4DBO8VSFaJ6Y.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124756-4DBO8VSFaJ6Y.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124756-4DBO8VSFaJ6Y.jpg,,,,,True,True,False,False
124965,2019,4.0,val,True,4443.0,58,0.6377551020408163,hot_50_75,Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,Bagel Girl,"Bong Gi used to have dreams of making something of his life. But now all that seems like a distant memory. He has become fat, lazy, unemployed, and altogether unlovable. In the real world, people are grossed out by him. He has never had a girlfriend and he spends his late nights fantasizing about women whose pictures he leers at on the internet. His own life appalls him, but he has one escape – his online life. Gaming has become his everything, and he excels at it. After another long, lonely night of gaming, he wakes up – and is shocked to find that he has transformed into a woman. Or to be more precise, a woman who looks a lot like those he used to lust after online! Confused, he does not know where to turn – so looks for answers on the net. He encounters a young woman in a chat forum named Sae Mi, who offers him advice. He soon falls for her charms – which makes things complicated, to say the least. And things get even more bizarre when he attempts to take revenge on Sang Woo, a school bully who turns out to be Sae Mi’s older brother!
<br><br>
“Bagel Girl” is a 2019 animated South Korean series based on a web-hosted cartoon strip by Tank Guy.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx124965-dWh5pfTOfRhm.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx124965-dWh5pfTOfRhm.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx124965-dWh5pfTOfRhm.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/banner/124965-GdDQpFGvTmUi.jpg,jdbiZ-CUB7w,youtube,https://i.ytimg.com/vi/jdbiZ-CUB7w/hqdefault.jpg,True,True,True,True
125205,2019,2.0,val,True,77.0,41,0.0951086956521739,cold_0_25,Daijoubu,,Music video for the song Daijoubu by Japanese group Berry Goodman that was featured on NHK's Minna no Uta program. The video was animated by Youko Kinoshita.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b125205-X31JEbKiTM8w.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b125205-X31JEbKiTM8w.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b125205-X31JEbKiTM8w.jpg,,,,,True,True,False,False
125262,2019,3.0,val,True,161.0,52,0.2122905027932961,cold_0_25,Kotobadori,,Music video directed and animated by Tarafu Ootani for the song <i>Kotobadori</i> by Tomoyo Harada.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx125262-dItZ6m0p9bxQ.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx125262-dItZ6m0p9bxQ.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx125262-dItZ6m0p9bxQ.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/125262-9PkMqJ2qanCu.jpg,YiM4NiVs1RI,youtube,https://i.ytimg.com/vi/YiM4NiVs1RI/hqdefault.jpg,True,True,True,True
125263,2019,2.0,val,True,111.0,46,0.1467391304347826,cold_0_25,Kotobadori (Minna no Uta),,"Music video directed and animated by Masahiro Okano for the song <i>Kotobadori</i> by Tomoyo Harada, which was featured on NHK's Minna no Uta program.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b125263-JuhBWtymhNd5.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b125263-JuhBWtymhNd5.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b125263-JuhBWtymhNd5.jpg,,,,,True,True,False,False
126263,2019,4.0,val,True,110.0,51,0.1326530612244898,cold_0_25,Togemeku Spica,A Stinging Spica,Animated music video for the song <i>A Stinging Spica</i> by Polkadot Stingray. This animation was produced by Kamikaze Douga and aired exclusively on NHK’s program “Minna no Uta” from December 2019 to January 2020.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126263-jPQmhTqy8aQY.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126263-jPQmhTqy8aQY.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126263-jPQmhTqy8aQY.png,,,,,True,True,False,False
126760,2019,4.0,val,True,133.0,55,0.1581632653061224,cold_0_25,Gudetama Tango,,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126760-piZ7mN9duDa8.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126760-piZ7mN9duDa8.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126760-piZ7mN9duDa8.jpg,,GesTkYWEHH4,youtube,https://i.ytimg.com/vi/GesTkYWEHH4/hqdefault.jpg,False,True,False,True
126761,2019,2.0,val,True,145.0,56,0.1875,cold_0_25,Gudetama Theme Song,,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126761-MkmSDjspXQsp.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126761-MkmSDjspXQsp.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126761-MkmSDjspXQsp.jpg,,ryItYyyWwHE,youtube,https://i.ytimg.com/vi/ryItYyyWwHE/hqdefault.jpg,False,True,False,True
126762,2019,2.0,val,True,145.0,56,0.1875,cold_0_25,Gudetama Put Your Hands Up,,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126762-QqOvIS1tj8F7.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126762-QqOvIS1tj8F7.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126762-QqOvIS1tj8F7.jpg,,PdVTNxgLLv4,youtube,https://i.ytimg.com/vi/PdVTNxgLLv4/hqdefault.jpg,False,True,False,True
126832,2019,4.0,val,True,837.0,73,0.4030612244897959,warm_25_50,Ling Long Middle Chapter,,"In the not-too-distant future, the human world has long been overpopulated. Humanity marched to the stars in search of a new home, and just as this was going on, the moon's alignment caused massive earthquakes to ripple across the world, lasting several decades. Humanity was demolished. When the land finally recovered, humanity reemerged to face this strange yet familiar world. Will we, who once lorded over this domain, still remain the masters of this world?
<br><br>
(Source: BiliBili)",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126832-xHR3K6c7eVsW.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx126832-xHR3K6c7eVsW.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx126832-xHR3K6c7eVsW.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/126832-XSfNoySweVQt.jpg,XEsS2Zfai1g,youtube,https://i.ytimg.com/vi/XEsS2Zfai1g/hqdefault.jpg,True,True,True,True
126870,2019,4.0,val,True,448.0,69,0.3469387755102041,warm_25_50,Haze Haseru Hateru Made,,Music video directed and animated by Waboku for the song <i>Haze Haseru Hateru Made</i> by ZUTOMAYO.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126870-mo6LmxLedHTX.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126870-mo6LmxLedHTX.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126870-mo6LmxLedHTX.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/126870-Q4vDZZGZjXAg.jpg,ElnxZtiBDvs,youtube,https://i.ytimg.com/vi/ElnxZtiBDvs/hqdefault.jpg,True,True,True,True
126876,2019,4.0,val,True,487.0,50,0.3520408163265306,warm_25_50,Santa Company: Christmas no Himitsu,,A feature-length version of the short anime film Santa Company.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126876-fvXHUpMLFu1z.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx126876-fvXHUpMLFu1z.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx126876-fvXHUpMLFu1z.jpg,,,,,True,True,False,False
126886,2019,1.0,val,True,360.0,53,0.3263157894736842,warm_25_50,The iDOLM@STER SideM: Wake Atte Mini! OVA,,Unaired episode bundled with the special edition of The iDOLM@STER SideM Wake Atte Mini! Returns manga.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126886-YOzmzcJRbdOk.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx126886-YOzmzcJRbdOk.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx126886-YOzmzcJRbdOk.jpg,,,,,True,True,False,False
126914,2019,4.0,val,True,6664.0,81,0.6938775510204082,hot_50_75,Yoru ni Kakeru,Into the Night,"Music video animated by Ai Niina for the song <i>Yoru ni Kakeru</i> by YOASOBI. <br><br>

<i>Note: There exists two versions of this video; the first being a Japanese version uploaded on November 16, 2019 and an English version of the song titled ""Into the Night"" also by YOASOBI, which was uploaded on July 1, 2021.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126914-7Qbbo4fFG4aX.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126914-7Qbbo4fFG4aX.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b126914-7Qbbo4fFG4aX.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/126914-b60sIJOgITv1.jpg,x8VYWazR5mE,youtube,https://i.ytimg.com/vi/x8VYWazR5mE/hqdefault.jpg,True,True,True,True
127105,2019,4.0,val,True,332.0,45,0.3163265306122449,warm_25_50,START,,"A promotional anime for Machida, Tokyo. ",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127105-Psxuv1h12Qqk.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127105-Psxuv1h12Qqk.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b127105-Psxuv1h12Qqk.jpg,,-2EonVCLygA,youtube,https://i.ytimg.com/vi/-2EonVCLygA/hqdefault.jpg,True,True,False,True
127978,2019,2.0,val,True,181.0,55,0.2282608695652173,cold_0_25,∞,,"<i>Have we ever been ""girls""? Memories and dreams of when we were called a girl.</i><br><br>

360° animation by SUZUKI HARUKA, featuring the song ""Yokan"" by nikakusui.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127978-V6BDWHZzpHPD.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127978-V6BDWHZzpHPD.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b127978-V6BDWHZzpHPD.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/127978-UPAVbDUR49Oo.jpg,xzClsWHDvJQ,youtube,https://i.ytimg.com/vi/xzClsWHDvJQ/hqdefault.jpg,True,True,True,True
128215,2019,4.0,val,True,154.0,50,0.1938775510204081,cold_0_25,from North Field,,"A PR anime from the Hokuren Federation of Agricultural Cooperatives, Hokkaido's top Japan Agricultural Cooperatives group.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128215-Nlu2P4eIoPVZ.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx128215-Nlu2P4eIoPVZ.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128215-Nlu2P4eIoPVZ.jpg,,tiN7tJI66Zk,youtube,https://i.ytimg.com/vi/tiN7tJI66Zk/hqdefault.jpg,True,True,False,True
128672,2019,1.0,val,True,57.0,52,0.0473684210526315,cold_0_25,MEIKA,,"Music video animated by Kotori Koiwai herself, for the song <i>MEIKA</i> by Kotori Koiwai, featuring performance by Kotori Koiwai as vocaloids MEIKA Hime and MEIKA Mikoto.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128672-Ou1kHdpKfbKl.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx128672-Ou1kHdpKfbKl.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128672-Ou1kHdpKfbKl.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/128672-Hf2ivCIik5w6.jpg,a403a5ulBi8,youtube,https://i.ytimg.com/vi/a403a5ulBi8/hqdefault.jpg,True,True,True,True
128711,2019,3.0,val,True,793.0,68,0.4022346368715084,warm_25_50,Shiny Smily Story,Shiny Smily Story,"Music video produced by Cover Corp as a teaser to the first official song of the hololive IDOL PROJECT, <i>Shiny Smily Story</i>, performed by the many vTuber talents of Hololive Production.<br><br>

<i>Note: This music video was initially shown during Comiket 96, having been produced for Hololive Summer '19 as a short teaser to the full version of the song, which was later released on September 16, 2019.</i>",https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx128711-TeTRaMktAuFF.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx128711-TeTRaMktAuFF.png,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/bx128711-TeTRaMktAuFF.png,https://s4.anilist.co/file/anilistcdn/media/anime/banner/128711-KWUTAxFBioBB.jpg,RrsGNMMghKM,youtube,https://i.ytimg.com/vi/RrsGNMMghKM/hqdefault.jpg,True,True,True,True
128738,2019,3.0,val,True,94.0,49,0.1284916201117318,cold_0_25,Zannen na Ikimono Jiten (2019),,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b128738-nspWOEkrrMol.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b128738-nspWOEkrrMol.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b128738-nspWOEkrrMol.jpg,,,,,False,True,False,False
128739,2019,1.0,val,True,69.0,49,0.0842105263157894,cold_0_25,Zannen na Ikimono Jiten (Special),,Two additional Zannen na Ikimono Jiten episodes that will be televised 7 months after the original TV series. They will focus on manatees and chipmunks.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b128739-p3DjiNHqEEoJ.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b128739-p3DjiNHqEEoJ.jpg,https://s4.anilist.co/file/anilistcdn/media/anime/cover/small/b128739-p3DjiNHqEEoJ.jpg,,,,,True,True,False,False
